"name","nsmi_code","uuid","parent_uuid"
"Client Websites","3143321","066e6dcf-e2de-4270-89b2-2fa416972ed6","45a283c9-da55-47e9-89a3-ab55b26cdee4"
"Legal Workstations","3143330","da94d26b-e6de-4c5b-8b6a-ad61062087c7","45a283c9-da55-47e9-89a3-ab55b26cdee4"
"Other Evaluation","3143399","f0bad331-850e-43c4-a00e-ddf85df0665c","45a283c9-da55-47e9-89a3-ab55b26cdee4"
"Other Websites","3143329","0f0f0b98-26d2-47f1-bd7a-4fcb98cf9e9d","45a283c9-da55-47e9-89a3-ab55b26cdee4"
"Videoconferencing","3143310","fdcbb030-839c-48aa-8c2c-b57da03e4ef0","45a283c9-da55-47e9-89a3-ab55b26cdee4"
"Advocate Videoconferencing","3143312","ab8bff7f-3dd2-4d62-9fe5-8940308acabf","fdcbb030-839c-48aa-8c2c-b57da03e4ef0"
"Client Videoconferencing","3143311","eb993927-52ea-4bd0-8c8b-6301477a13a8","fdcbb030-839c-48aa-8c2c-b57da03e4ef0"
"Other Videoconferencing","3143319","ab48eb66-745c-4feb-8984-86425c2f25ef","fdcbb030-839c-48aa-8c2c-b57da03e4ef0"
"Hardware","3141000","453fb321-aaca-4f29-a438-c533aaa45a91","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Desktops","3141100","56011944-35ca-4d86-b883-46c25d698190","453fb321-aaca-4f29-a438-c533aaa45a91"
"Laptops","3141300","4af31ae5-0c32-469c-b421-e53539a2141e","453fb321-aaca-4f29-a438-c533aaa45a91"
"Other Hardware","3141099","06373f13-631f-4bf9-8eea-534df40fc176","453fb321-aaca-4f29-a438-c533aaa45a91"
"PDA/Handhelds","3141400","4ef293d7-f446-4ed2-bef2-95e2b0a7b3c3","453fb321-aaca-4f29-a438-c533aaa45a91"
"Peripherals","3141500","2865fa58-8410-4137-aff1-9c099de989ae","453fb321-aaca-4f29-a438-c533aaa45a91"
"Audio","3141510","255b4013-a7f1-4d3f-a003-b11ba5bef01e","2865fa58-8410-4137-aff1-9c099de989ae"
"Desktop Cameras","3141511","d516107d-3309-4e6f-a3c1-2f861fdf166d","2865fa58-8410-4137-aff1-9c099de989ae"
"Displays","3141512","a457afbb-ba47-40a1-9899-52bf86037638","2865fa58-8410-4137-aff1-9c099de989ae"
"Keyboards","3141513","59782a79-58ff-4b68-af27-3ca7249a1fbc","2865fa58-8410-4137-aff1-9c099de989ae"
"Modems","3141514","583e9307-62fb-486b-b8ed-0fa8a6a66143","2865fa58-8410-4137-aff1-9c099de989ae"
"Other Peripherals","3141599","f5a56471-f104-4748-8a4f-a36dcdd382b7","2865fa58-8410-4137-aff1-9c099de989ae"
"Pointing Devices","3141515","27f60ef1-24c1-4819-9b67-aacc75e642de","2865fa58-8410-4137-aff1-9c099de989ae"
"Projectors","3141516","ad749e86-c4e1-44ef-b6f7-d50b06fc0e43","2865fa58-8410-4137-aff1-9c099de989ae"
"Scanners","3141517","60053c78-6590-4790-b501-eea1211cab59","2865fa58-8410-4137-aff1-9c099de989ae"
"Storage","3141518","3f7e92e8-805e-44ee-98a4-29810b0ead7c","2865fa58-8410-4137-aff1-9c099de989ae"
"Switching Devices","3141519","ee7f9c05-d03e-4847-b811-971baec21e38","2865fa58-8410-4137-aff1-9c099de989ae"
"Servers","3141200","bd650939-d591-486f-863a-916c314687c9","453fb321-aaca-4f29-a438-c533aaa45a91"
"Support","3141600","a287506c-f287-4d77-a27f-3a309754d597","453fb321-aaca-4f29-a438-c533aaa45a91"
"Manufacturers","3141620","ae5f3dcd-14c1-4f59-bd51-271dbd2cfcc2","a287506c-f287-4d77-a27f-3a309754d597"
"Other Support","3141699","5264056c-ce8d-414c-8395-ca66fe350b39","a287506c-f287-4d77-a27f-3a309754d597"
"Recycling","3141610","baf6513b-ba47-4550-a9c2-61d9dcc5191a","a287506c-f287-4d77-a27f-3a309754d597"
"Retailers","3141630","14d96399-246e-47f4-a320-23f09b35654e","a287506c-f287-4d77-a27f-3a309754d597"
"Reviews","3141640","6420ec78-2e83-4ce1-8bbb-e93932e3d2c9","a287506c-f287-4d77-a27f-3a309754d597"
"Internet","3140200","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Access","3140300","9706dae7-08ce-4e38-9b61-c978f2716c78","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Application Service Providers (ASP's)","3140210","367ead79-5f75-4671-890b-6b79626f313f","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Online CLE","3140220","d4bd48c4-fdda-4999-8369-abec01853b88","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Online Pro Se","3140230","38743d2a-dfed-4734-b4df-a7df515f9ec2","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Other Internet","3140299","4ca396dd-ed12-4705-9ff7-5c6e53c8d18e","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Using the Internet","3140400","dcd25e92-180e-4bb5-9373-1c4147c0495d","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Browsing","3140410","4f8a95b9-c907-48b5-ae37-61397dd1bc98","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Email","3140430","a4afaeb1-d59a-490d-8c4b-a78bf96e9792","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Listservs","3140440","b387c476-1d99-4f60-841f-a2595965cb16","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Other Using the Internet","3140499","3625a82a-3a43-4c50-bce1-28b2f50cb469","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Searching","3140420","765fee73-b102-4349-93a1-03b974cc91a1","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Security","3140450","2833fade-fe86-41be-b980-c8f036ff1d7e","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Virtual Groups","3140460","ac95fbe3-b642-4b1b-bc94-103eb162ab5f","dcd25e92-180e-4bb5-9373-1c4147c0495d"
"Web Development","3140240","e66e4663-1d62-4c4b-9b70-e5ea597f204a","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Web Hosting","3140250","7a9bec47-e039-423e-b6e6-04cec9a488bc","eb5dd06c-80c3-41ca-8eae-310eb4fbc5e2"
"Networks","3143000","3951ca61-5286-421f-9a28-d6b1beccbc23","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Firewalls/Security","3143010","8762032c-71d5-4452-9c6d-0484a7bbca35","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Local Area Networks (LANs)","3143020","d9556d4c-b0e3-4c79-a00e-7931ac548679","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Operating Systems","3142800","740aecc9-6552-483a-8dfb-92629f2aba79","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Linux/Unix","3142810","e4cc804a-0e75-4b7e-b63a-b9ed02f95bc3","740aecc9-6552-483a-8dfb-92629f2aba79"
"Mac","3142820","7ec56277-3448-41b7-8793-8382d9f73f71","740aecc9-6552-483a-8dfb-92629f2aba79"
"Novell","3142830","0dc9d81a-35d2-4ef8-ad08-f6086997d5b5","740aecc9-6552-483a-8dfb-92629f2aba79"
"Other Operating Systems","3142899","e3b39edf-bdbd-4d43-9953-e7ce836d64ce","740aecc9-6552-483a-8dfb-92629f2aba79"
"Windows 7/Windows Vista","3142861","b0d74c5d-065c-4a4a-8dd2-840abc5d7e36","740aecc9-6552-483a-8dfb-92629f2aba79"
"Windows Server/NT","3142850","7c522226-e825-400d-92c2-89f8a8439202","740aecc9-6552-483a-8dfb-92629f2aba79"
"Windows XP","3142860","33572494-66d4-4889-9159-ced25377b44f","740aecc9-6552-483a-8dfb-92629f2aba79"
"Windowx 95/98","3142840","0695c24d-9a2a-498e-b020-820619fed50d","740aecc9-6552-483a-8dfb-92629f2aba79"
"Other Networks","3143099","a97e95f2-2088-4de5-b9c4-bc6a8b167890","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Protocols","3143030","e57fec1b-dbf3-4dc2-bb8d-b6e6af8549fb","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Support","3143040","38584329-3eed-47bc-a402-5d056fe5e6e7","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Terminal Server","3143050","d40d8c89-a258-46da-8f8c-95ae00aa3c53","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Virtual Private Networks (VPNs)","3143060","bd269607-504c-4787-b521-e6520d8943d6","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Visual Basic","3140760","57ae61a0-3f6c-49e2-9419-b75205c7d5a7","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Wide Area Networks (WANs)","3143070","3cd48c73-09f9-44ff-8215-c6acc3769190","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Wireless Networks","3143080","4d19fc22-03f8-4a34-abb5-a32952e6aeb7","3951ca61-5286-421f-9a28-d6b1beccbc23"
"Other Technology","3140099","1a4ffe6b-a2dc-4f75-935c-cffeb9c64146","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Programming","3140700","b641f4a2-d39c-4660-86e2-07632002768f","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Active Server Pages","3140730","4f6f09b8-04e5-48ec-859b-88da95a39d12","b641f4a2-d39c-4660-86e2-07632002768f"
"ColdFusion","3140710","bd3f7f3e-4f2b-4bfb-ba0a-3edac7e4d164","b641f4a2-d39c-4660-86e2-07632002768f"
"Javascript","3140750","8d2c9d9f-2e89-4079-ac97-1ce20f7bd7d2","b641f4a2-d39c-4660-86e2-07632002768f"
"Other Programming","3140799","da405b1a-fe08-48b6-a177-db18bba8d07c","b641f4a2-d39c-4660-86e2-07632002768f"
"Perl/PHP","3140740","2308b36f-f707-4fba-9b87-7de82359bb63","b641f4a2-d39c-4660-86e2-07632002768f"
"SQL","3140770","34d02ce0-b26b-49be-8502-e36ad6f8f758","b641f4a2-d39c-4660-86e2-07632002768f"
"XML","3140730","6b1881eb-ec13-488e-9496-92840e485c57","b641f4a2-d39c-4660-86e2-07632002768f"
"Zope/DTML/Python","3140720","68e7045f-088a-4142-adf8-b4d2603833b1","b641f4a2-d39c-4660-86e2-07632002768f"
"Software","3142000","ad790a5b-64f5-49c3-8fa1-14b560495cc5","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Accounting","3142010","8e5a077d-8e12-4c37-ab7c-5217e81e0319","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Antivirus","3142020","8e15e786-b5e3-4548-9c00-7cf3704c0955","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Backup","3142030","5ab6baff-9d97-4a09-9410-1283e7c966df","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Case Management Systems","3142100","9cad5bb9-837b-4abc-8c8c-64b47712d647","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Databases","3142200","22d48ad5-23f6-4536-8a53-a6863e9b9c5d","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Document Assembly","3142040","489e0368-d3d9-45a4-b245-4ea6dafcc0cf","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Email","3142050","0861911b-297e-43bc-befe-64736c270aca","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Fundraising","3142060","c00c37a3-f957-435c-952b-bc0e16ea6940","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Open Source","3142300","f67ec77b-d041-4deb-bd4a-7507104d54d4","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Operating Systems","3142800","d646f5b0-1299-41b9-88c4-4e5387d2292e","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Linux/Unix","3142810","27b3c7b7-a07b-48ae-a523-2015149e96bf","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Mac","3142820","03c09399-f6b0-4365-a67e-f5ab3f34767c","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Novell","3142830","ce360ce6-788b-485c-b593-273cc4f4f5e0","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Other Operating Systems","3142899","d37aeb23-9d67-43d1-95cd-780695e1d614","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Windows 7/Windows Vista","3142861","d12e19e9-6f45-4bc5-97a4-f34595bd74ca","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Windows Server/NT","3142850","ddcec824-49ce-4565-a97b-88e55ab98f2a","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Windows XP","3142860","0c23e700-8c29-4113-a295-6aca6b601239","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Windowx 95/98","3142840","f21a26bd-bdde-410b-9a10-e41902cd2e45","d646f5b0-1299-41b9-88c4-4e5387d2292e"
"Other Software","3142099","5c1b4e25-d3d4-4c94-bee1-fe93a93544f9","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"PDA","3142070","32ed1d36-2e5d-4222-a2a8-cdbcaa5a144b","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Presentation","3142080","f60020aa-e137-411d-98fa-e59c4e1e1e6f","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Spreadsheets","3142400","b8ad3d8e-e175-4e95-ac7d-f00816ce173d","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Support","3142900","14f30416-d419-4ed8-b15c-b9292333ee45","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Discounts","3142910","5b56bea4-df78-4dca-ac4c-274eee573d55","14f30416-d419-4ed8-b15c-b9292333ee45"
"Downloads","3142920","4aac4d14-8a17-474e-a472-bb65c4e7a39d","14f30416-d419-4ed8-b15c-b9292333ee45"
"Other Support","3142999","fa367d47-743c-4901-ae60-ee25f8aeda55","14f30416-d419-4ed8-b15c-b9292333ee45"
"Retailers","3142930","7d81917e-be0a-415d-918f-5f17a85501cf","14f30416-d419-4ed8-b15c-b9292333ee45"
"Reviews","3142940","2cd4c2c8-2197-4f64-8a06-484349ba8a1b","14f30416-d419-4ed8-b15c-b9292333ee45"
"Shareware","3142950","4d036659-76b4-45ba-92b6-aa21870128cc","14f30416-d419-4ed8-b15c-b9292333ee45"
"Vendors","3142960","218c3354-e889-4821-9d87-1d7dfe3555e9","14f30416-d419-4ed8-b15c-b9292333ee45"
"Utilities","3142090","f45623c6-3764-4724-be2d-beab51b629e7","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Web Authoring","3142500","6c853cf1-666e-4aaf-aa10-99bff1eae75e","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Web Browser","3142600","33e3b161-b93d-43e4-b59e-aecf431714d7","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Word Processing","3142700","d7a7015f-9dc9-4cf1-82fe-bdc9464ab418","ad790a5b-64f5-49c3-8fa1-14b560495cc5"
"Statewide Websites","3210000","a6fb9726-a46c-4c4f-909d-f80c58632849","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Content","3211000","5a42daa2-a0fd-4283-b2e1-7e9deca743da","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Content Collection","3211020","fe977b18-fa38-4799-9442-a78a5477f02a","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Content Development","3211010","a04f3abd-480c-4c9d-85df-869436b62d0c","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Maintenance","3211050","c7055b26-8ccc-4ee1-9723-009c208833ca","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Protocols","3211070","dcf268cf-5e53-482f-94d1-a845084570d8","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Readability","3211060","2f1bc587-deb5-41ec-8291-56e2bd03728c","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Translation","3211040","f8a82ad4-c7ef-4263-b3f5-8e7513fca1f8","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Usability","3211030","71e1bed6-3a6d-4d37-b221-5eacdd6d744c","5a42daa2-a0fd-4283-b2e1-7e9deca743da"
"Evaluation","3212000","73edef79-f210-40bc-b918-39643c226cd6","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Instruments","3212030","26e8e21a-a2f1-42d5-8d34-0dd03f20d47a","73edef79-f210-40bc-b918-39643c226cd6"
"Other Evaluation","3212099","2dc512c1-0af1-47fb-9694-709e47df02c1","73edef79-f210-40bc-b918-39643c226cd6"
"Planning","3212010","f22cc547-af5a-4523-89ac-6faa4dc94c03","73edef79-f210-40bc-b918-39643c226cd6"
"Usability","3212020","174e95bb-d03a-4c07-a303-29b5b494cfa9","73edef79-f210-40bc-b918-39643c226cd6"
"Marketing and Outreach","3213000","fac234a0-8f97-4807-9349-dc8d521116d5","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Advocate Site","3213020","e45bffd3-cffe-42e6-beeb-f9ec8aa48623","fac234a0-8f97-4807-9349-dc8d521116d5"
"Client Site","3213010","8658f54e-a48a-4f67-9b92-e4b7a4848cb5","fac234a0-8f97-4807-9349-dc8d521116d5"
"Other Marketing and Outreach","3213099","d203696e-e421-4d7b-9989-dff5d52d7db5","fac234a0-8f97-4807-9349-dc8d521116d5"
"Other Statewide Websites","3210099","62dbe9e6-d132-40d1-8494-bc66b9a5ad74","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Planning","3214000","794dd2c9-0237-48b7-972f-6fd8f0ee10a4","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Stakeholders","3215000","7895f786-f02d-4bee-92fa-af91ba36769f","a6fb9726-a46c-4c4f-909d-f80c58632849"
"Managing Stakeholders","3215020","7c129193-d22e-49cc-a8a2-c895f5f0176a","7895f786-f02d-4bee-92fa-af91ba36769f"
"Other Stakeholders","3215099","661a31c7-e65d-4f7b-9bf6-606c3cbc062f","7895f786-f02d-4bee-92fa-af91ba36769f"
"Recruiting","3215010","a67b381a-b5f0-4304-8f3b-46b7d59f9b4f","7895f786-f02d-4bee-92fa-af91ba36769f"
"Technology Management","3140600","21a6758e-7137-4818-8f41-b6e754f41721","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Budgeting","3140610","eddda25f-47d9-4e79-9f78-9921f8e00737","21a6758e-7137-4818-8f41-b6e754f41721"
"Consultants","3140620","ebfc9349-7d3e-47bc-93d1-a4eab7d68fcf","21a6758e-7137-4818-8f41-b6e754f41721"
"Fundraising","3140630","1e15fc25-b8f7-408a-8f73-65396ac0f91a","21a6758e-7137-4818-8f41-b6e754f41721"
"Hiring/Jobs","3140640","60d95ab1-1a5e-4f41-94b9-70aed72a3f95","21a6758e-7137-4818-8f41-b6e754f41721"
"Other Tech Management","3140699","79c2f62f-c13a-4fe8-8f27-b07379c7ca33","21a6758e-7137-4818-8f41-b6e754f41721"
"Phone Systems","3140520","2117687f-7fca-48b8-a2d2-76f5b9f99638","21a6758e-7137-4818-8f41-b6e754f41721"
"Planning","3140650","4205a895-7ef1-42d2-88dc-c74d8e170727","21a6758e-7137-4818-8f41-b6e754f41721"
"Policies","3140655","c4475f42-c5d3-4d05-ad42-65714c749806","21a6758e-7137-4818-8f41-b6e754f41721"
"Purchasing/Discounts","3140660","fd5a91fc-9c01-4765-9449-24b37b64a091","21a6758e-7137-4818-8f41-b6e754f41721"
"Training","3140670","2b6c9d6a-bd60-447b-b832-36dca9c9d594","21a6758e-7137-4818-8f41-b6e754f41721"
"Telecommunications","3140500","06414ef7-e6d7-41ed-be4d-518e59291bb8","b719a5ec-deb7-4d45-a722-607c8cfc7a85"
"Cell Phones","3140510","c62c28c4-7add-40cf-afaf-d2542b40d036","06414ef7-e6d7-41ed-be4d-518e59291bb8"
"Hotlines","3140100","69ff564f-4ddb-4d86-9957-8a5d73b01b61","06414ef7-e6d7-41ed-be4d-518e59291bb8"
"Other Telecommunications","3140599","7843a500-28da-499d-ba1c-a3fd9889d1d9","06414ef7-e6d7-41ed-be4d-518e59291bb8"
"Phone/Video Conferencing","3140530","b649ed32-b24c-4eb4-b2a2-2abdb08137ae","06414ef7-e6d7-41ed-be4d-518e59291bb8"
"Voice over IP (VOIP)","3140540","57b2a709-147c-4af2-8d35-b02f12c2eccc","06414ef7-e6d7-41ed-be4d-518e59291bb8"
"Defendant","1940200","ae05d304-bc09-4bda-ba2b-9b84b814f8e1","ae7a81ec-ff7f-4311-8582-aacd6770128b"
"Other Torts","1940099","ba9f8507-04dc-4fb0-b018-ab09dbb889ab","ae7a81ec-ff7f-4311-8582-aacd6770128b"
"Plaintiff","1940100","60087e36-414b-4bf9-822b-4bf3545d567e","ae7a81ec-ff7f-4311-8582-aacd6770128b"
"Traffic","2240000","538866e3-5428-4d43-84a1-2d0bdb753909",""
"Contesting Tickets","2240200","ffe1cc16-5df1-41f6-8554-46a326cd9530","538866e3-5428-4d43-84a1-2d0bdb753909"
"Insurance","2240204","db61476b-9a3f-4ecd-adb1-c2e45bf0f0dc","ffe1cc16-5df1-41f6-8554-46a326cd9530"
"License/Registration","2240203","88f5fcff-8cc5-44e1-b6ff-a65bd01c581d","ffe1cc16-5df1-41f6-8554-46a326cd9530"
"Moving Violations","2240201","9d75e9ce-2aa0-48fe-834f-49d1136753ad","ffe1cc16-5df1-41f6-8554-46a326cd9530"
"Other Contesting Tickets","2240299","80d507c6-2e73-44f6-9020-764aecce9eea","ffe1cc16-5df1-41f6-8554-46a326cd9530"
"Parking Violations","2240202","9e942c49-a035-417d-9a31-c27cc9c6e3a1","ffe1cc16-5df1-41f6-8554-46a326cd9530"
"Driving Under the Influence/DUI","2240100","5912197f-0a74-4380-91b3-5577f0ebf6b3","538866e3-5428-4d43-84a1-2d0bdb753909"
"License Reinstatement","2240400","d5ef99a9-5d7d-46b9-8b16-8956fd4b2ddf","538866e3-5428-4d43-84a1-2d0bdb753909"
"License Suspension","2240300","d54ca988-3873-42e7-8db6-ed2f1da9dd40","538866e3-5428-4d43-84a1-2d0bdb753909"
"Other Traffic","2240099","13f16dee-cd90-49c7-9e44-c033eed0a08a","538866e3-5428-4d43-84a1-2d0bdb753909"
"Traffic Court","2240500","8d2e916c-e209-4cc4-8e19-aa986a823aba","538866e3-5428-4d43-84a1-2d0bdb753909"
"Board Member Training","3290100","56bcbed5-7d73-42bc-8994-accacb3856a7","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Communication and Client Education","3290200","53d435bd-fb9b-4bf7-92a1-554b38c386ba","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Delivery","3290300","958d4455-3150-448c-b0b0-4c241bca98e7","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Design","3290400","f8405b7b-c66e-42a9-84dc-5ac83af0825f","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Distance Learning","3290500","109dc924-b89f-4f04-be37-fcea8b90ed85","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Events","3290600","53041f54-5217-4788-827a-5a6a27f32088","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Materials","3290700","a8cb3f56-f091-4cb7-b45a-e7530caae9b8","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Organizations","3290800","5889ef8b-57fa-4d96-9898-4efa0bf02951","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Other Training","3290099","2224bcec-ed72-4710-b43c-e2721c81e71e","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Private and Bar Association CLE","3290900","118c13ee-0a46-4572-9267-8faacd0f048b","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Publications","3291000","14d64b28-b7ea-4de9-aba8-dfea76fde237","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Staff Training","3291100","52da4ff6-9711-4797-8c52-50bdca11120b","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Trainers and Consultants","3291200","24e80d32-ad8e-4a94-b28e-bd57a1540769","7adf0da0-eee7-4061-bad4-06ef7c7c88cb"
"Unemployment Compensation / Unemployment Insurance","1760000","2c8f45d1-dc10-4814-b711-080a192c9488",""
"Applications","1760100","882779fa-2399-4bdc-bf19-ded9df03c7ec","2c8f45d1-dc10-4814-b711-080a192c9488"
"Available/Able To Work","1761300","e99fb272-1ff1-44fe-9020-6ba1d463d99b","2c8f45d1-dc10-4814-b711-080a192c9488"
"Benefits","1760200","15d0f8c7-be30-462c-bd66-90240ccc4250","2c8f45d1-dc10-4814-b711-080a192c9488"
"Disqualification","1760300","da01722b-06be-4e2a-ad55-6d2081729a9e","2c8f45d1-dc10-4814-b711-080a192c9488"
"Eligibility","1760400","61be82d1-24bd-4aa2-a496-36ee0aff5d68","2c8f45d1-dc10-4814-b711-080a192c9488"
"Full-Time Work","1761400","f9a45cdc-d4b7-4fb5-9832-f0e81eabf5aa","2c8f45d1-dc10-4814-b711-080a192c9488"
"Good Cause","1761100","09cceb04-e876-412c-ae2a-4e092d0f4d8b","2c8f45d1-dc10-4814-b711-080a192c9488"
"Gross Misconduct","1760800","20c91100-7e6b-49d4-931c-5ffc136a0c60","2c8f45d1-dc10-4814-b711-080a192c9488"
"Hearings","1760500","667c6fe9-96b8-4f6f-a333-2ea72fd51fe3","2c8f45d1-dc10-4814-b711-080a192c9488"
"Misconduct","1761700","dfc35c94-0da5-458a-b3ea-d343011b624e","2c8f45d1-dc10-4814-b711-080a192c9488"
"Other Unemployment Compensation","1760099","d4ae43d3-e1cd-49ec-8e22-dacc12afea92","2c8f45d1-dc10-4814-b711-080a192c9488"
"Overpayments/Recoupment","1760600","749e4277-1b61-46ab-94f6-458ec1a1d90d","2c8f45d1-dc10-4814-b711-080a192c9488"
"Suitable Work","1761200","c6134d65-da8a-449f-bc72-25603fa49920","2c8f45d1-dc10-4814-b711-080a192c9488"
"Termination","1760700","ff14fcc0-b0f3-4dc2-bf7e-35d69fc39311","2c8f45d1-dc10-4814-b711-080a192c9488"
"Voluntariness","1761000","92c0a36f-ddd9-4a7c-9a68-600250adb6bd","2c8f45d1-dc10-4814-b711-080a192c9488"
"Voluntary Quit","1760900","184cc590-1c75-4b39-b75a-0013b83fca6d","2c8f45d1-dc10-4814-b711-080a192c9488"
"Veterans/Military","1770000","900d634b-b43e-4290-8fb2-b7c34d9427fd",""
"Active Duty Claims","1771100","ab7c1056-5489-4275-9dc5-0a40a2d73b86","900d634b-b43e-4290-8fb2-b7c34d9427fd"
"Household Goods","1771110","33127a3f-357f-4ed7-8410-582b919e971b","ab7c1056-5489-4275-9dc5-0a40a2d73b86"
"Medical Claims","1771120","6a651352-9b81-4995-b32a-8d10e43367ad","ab7c1056-5489-4275-9dc5-0a40a2d73b86"
"Other Claims","1771199","e307f744-d656-40c4-a49d-38e48521a014","ab7c1056-5489-4275-9dc5-0a40a2d73b86"
"Agent Orange","1770100","d8c96fb6-a1c3-4809-adff-a9f39168fa98","900d634b-b43e-4290-8fb2-b7c34d9427fd"
"Discharge","1770200","3029ec90-e7de-4f64-8b5a-6b3b1d345d78","900d634b-b43e-4290-8fb2-b7c34d9427fd"
"Administrative Discharge","1770210","173424ce-8689-4e14-8e1f-e130fae12057","3029ec90-e7de-4f64-8b5a-6b3b1d345d78"
"Medical Discharge","1770211","bc88d84c-1761-4354-a45a-e9124e36ec3a","173424ce-8689-4e14-8e1f-e130fae12057"
"Other Administrative Discharge","1770219","08bf1092-a0f3-497c-a05e-94f70da21c65","173424ce-8689-4e14-8e1f-e130fae12057"
"Other Discharge","1770299","669cdec2-c7ec-4564-8483-761130f8fe36","3029ec90-e7de-4f64-8b5a-6b3b1d345d78"
"Draft","1770500","fa9073e7-2574-45c2-b1b7-be8acbdc558e","900d634b-b43e-4290-8fb2-b7c34d9427fd"
"Estate Planning","1770900","b8d1f79a-28a3-468d-9d34-6144382d0cfa","900d634b-b43e-4290-8fb2-b7c34d9427fd"
