parent_url,parent_rfp_title,file_url,file_basename,file_media_base_name,media_label,field_tags,field_document_type,field_category,delta
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-6A-Std204.pdf,RFP-CFCC23-159RB-Attach-6A-Std204.pdf,CFCC23-159RB-Attachment-6A Payee-Data-Form,"RFP-CFCC23-159RB-Attach-6A-Std204.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-6A Payee-Data-Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-6B-Std205.pdf,RFP-CFCC23-159RB-Attach-6B-Std205.pdf,CFCC23-159RB-Attachment-6B-Payee-Data-Form,"RFP-CFCC23-159RB-Attach-6B-Std205.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-6B-Payee-Data-Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-7A-Iran.pdf,RFP-CFCC23-159RB-Attach-7A-Iran.pdf,CFCC23-159RB-Attachment-7A-Unruh-and-Iran-Certifications,"RFP-CFCC23-159RB-Attach-7A-Iran.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-7A-Unruh-and-Iran-Certifications",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-7B-Unruh.pdf,RFP-CFCC23-159RB-Attach-7B-Unruh.pdf,CFCC23-159RB-Attachment-7B-Unruh-and-Iran-Certifications,"RFP-CFCC23-159RB-Attach-7B-Unruh.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-7B-Unruh-and-Iran-Certifications",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-8-DVBE-Decl.pdf,RFP-CFCC23-159RB-Attach-8-DVBE-Decl.pdf,CFCC23-159RB-Attachment-8-DVBE-Declaration,"RFP-CFCC23-159RB-Attach-8-DVBE-Decl.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-8-DVBE-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-9-DVBE-Bidder-Decl.pdf,RFP-CFCC23-159RB-Attach-9-DVBE-Bidder-Decl.pdf,CFCC23-159RB-Attachment-9-Bidder-Declaration,"RFP-CFCC23-159RB-Attach-9-DVBE-Bidder-Decl.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-9-Bidder-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Cancelation-Notice-of-Intent-to-Award.pdf,RFP-CFCC23-159RB-Cancelation-Notice-of-Intent-to-Award.pdf,Cancelation of Notification of Intent to Award,"RFP-CFCC23-159RB-Cancelation-Notice-of-Intent-to-Award.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - Cancelation of Notification of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Firearm-Relinquish-Grant-Eval.pdf,RFP-CFCC23-159RB-Firearm-Relinquish-Grant-Eval.pdf,CFCC23-159RB-Request-for-Proposal,"RFP-CFCC23-159RB-Firearm-Relinquish-Grant-Eval.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Request-for-Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Notice-of-Intent-to-Award.pdf,RFP-CFCC23-159RB-Notice-of-Intent-to-Award.pdf,Notice of Intent to Award,"RFP-CFCC23-159RB-Notice-of-Intent-to-Award.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - Notice of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Answers-to-Questions.pdf,RFP-BAP23-160RB-Answers-to-Questions.pdf,Questions & Answers,"RFP-BAP23-160RB-Answers-to-Questions.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - Questions & Answers",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-1-Admin-Rules.pdf,RFP-BAP23-160RB-Attach-1-Admin-Rules.pdf,RFP-BAP23-160RB-Attachment-1-Administrative-Rules,"RFP-BAP23-160RB-Attach-1-Admin-Rules.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-1-Administrative-Rules",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-2-Std-Agrmt-092623-0824.pdf,RFP-BAP23-160RB-Attach-2-Std-Agrmt-092623-0824.pdf,RFP-BAP23-160RB-Attachment-2-Standard-Terms-and-Conditions,"RFP-BAP23-160RB-Attach-2-Std-Agrmt-092623-0824.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-2-Standard-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-3-Accept-TCs.pdf,RFP-BAP23-160RB-Attach-3-Accept-TCs.pdf,RFP-BAP23-160RB-Attachment-3-Acceptance-of-Terms-and-Conditions,"RFP-BAP23-160RB-Attach-3-Accept-TCs.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-3-Acceptance-of-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-4-Gen-Certs.pdf,RFP-BAP23-160RB-Attach-4-Gen-Certs.pdf,RFP-BAP23-160RB-Attachment-4-General-Certifications,"RFP-BAP23-160RB-Attach-4-Gen-Certs.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-4-General-Certifications",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-5-Darfur.pdf,RFP-BAP23-160RB-Attach-5-Darfur.pdf,RFP-BAP23-160RB-Attachment-5-Darfur-Contracting-Act-Certification,"RFP-BAP23-160RB-Attach-5-Darfur.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-5-Darfur-Contracting-Act-Certification",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-6A-Std204.pdf,RFP-BAP23-160RB-Attach-6A-Std204.pdf,RFP-BAP23-160RB-Attachment-6A-Std 204-Payee-Data-Form,"RFP-BAP23-160RB-Attach-6A-Std204.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-6A-Std 204-Payee-Data-Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-6B-std205.pdf,RFP-BAP23-160RB-Attach-6B-std205.pdf,RFP-BAP23-160RB-Attachment-6B-STd 205-Payee-Data-Form,"RFP-BAP23-160RB-Attach-6B-std205.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-6B-STd 205-Payee-Data-Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-7-Bidder-Declaration.pdf,RFP-BAP23-160RB-Attach-7-Bidder-Declaration.pdf,RFP-BAP23-160RB-Attachment-7-Bidder-Declaration,"RFP-BAP23-160RB-Attach-7-Bidder-Declaration.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-7-Bidder-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Attach-8-DVBE-Declaration.pdf,RFP-BAP23-160RB-Attach-8-DVBE-Declaration.pdf,RFP-BAP23-160RB-Attachment-8-DVBE-Declaration,"RFP-BAP23-160RB-Attach-8-DVBE-Declaration.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Attachment-8-DVBE-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB-Notice-of-Intent-to-Award.pdf,RFP-BAP23-160RB-Notice-of-Intent-to-Award.pdf,Notice of Intent to Award,"RFP-BAP23-160RB-Notice-of-Intent-to-Award.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - Notice of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76190.htm,"Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB",https://www.courts.ca.gov/documents/RFP-BAP23-160RB.pdf,RFP-BAP23-160RB.pdf,RFP-BAP23-160RB-Request-for-Proposal,"RFP-BAP23-160RB.pdf - Daily Pick-Up and Delivery of Mail, RFP-BAP23-160RB - RFP-BAP23-160RB-Request-for-Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-1-Administrative-Rules-Governing-RFPS.pdf,RFP-OCR-2023-25-LV-Attachment-1-Administrative-Rules-Governing-RFPS.pdf,RFP-OCR-2023-25-LV-Attachment-1-Administrative-Rules-Governing-RFPS,"RFP-OCR-2023-25-LV-Attachment-1-Administrative-Rules-Governing-RFPS.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-1-Administrative-Rules-Governing-RFPS",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-2-Standard-Terms-and-Conditions.docx,RFP-OCR-2023-25-LV-Attachment-2-Standard-Terms-and-Conditions.docx,RFP-OCR-2023-25-LV-Attachment-2-Standard-Terms-and-Conditions,"RFP-OCR-2023-25-LV-Attachment-2-Standard-Terms-and-Conditions.docx - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-2-Standard-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-3-Proposers-Acceptance-Terms-and-Conditions_.pdf,RFP-OCR-2023-25-LV-Attachment-3-Proposers-Acceptance-Terms-and-Conditions_.pdf,RFP-OCR-2023-25-LV-Attachment-3-Proposers-Acceptance-Terms-and-Conditions,"RFP-OCR-2023-25-LV-Attachment-3-Proposers-Acceptance-Terms-and-Conditions_.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-3-Proposers-Acceptance-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-4-General-Certification.pdf,RFP-OCR-2023-25-LV-Attachment-4-General-Certification.pdf,RFP-OCR-2023-25-LV-Attachment-4-General-Certification,"RFP-OCR-2023-25-LV-Attachment-4-General-Certification.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-4-General-Certification",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-5-Darfur-Certification.pdf,RFP-OCR-2023-25-LV-Attachment-5-Darfur-Certification.pdf,RFP-OCR-2023-25-LV-Attachment-5-Darfur-Certification,"RFP-OCR-2023-25-LV-Attachment-5-Darfur-Certification.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-5-Darfur-Certification",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-6A-Payee-Data-Record-204.pdf,RFP-OCR-2023-25-LV-Attachment-6A-Payee-Data-Record-204.pdf,RFP-OCR-2023-25-LV-Attachment-6A-Payee-Data-Record-204,"RFP-OCR-2023-25-LV-Attachment-6A-Payee-Data-Record-204.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-6A-Payee-Data-Record-204",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-6B-Payee-Data-Record-Supplement-205.pdf,RFP-OCR-2023-25-LV-Attachment-6B-Payee-Data-Record-Supplement-205.pdf,RFP-OCR-2023-25-LV-Attachment-6B-Payee-Data-Record-Supplement-205,"RFP-OCR-2023-25-LV-Attachment-6B-Payee-Data-Record-Supplement-205.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-6B-Payee-Data-Record-Supplement-205",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-8-DVBE-Declaration.docx,RFP-OCR-2023-25-LV-Attachment-8-DVBE-Declaration.docx,RFP-OCR-2023-25-LV-Attachment-8-DVBE-Declaration,"RFP-OCR-2023-25-LV-Attachment-8-DVBE-Declaration.docx - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-8-DVBE-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Attachment-9-Bidder-Declaration.docx,RFP-OCR-2023-25-LV-Attachment-9-Bidder-Declaration.docx,RFP-OCR-2023-25-LV-Attachment-9-Bidder-Declaration,"RFP-OCR-2023-25-LV-Attachment-9-Bidder-Declaration.docx - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Attachment-9-Bidder-Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Notice-of-Cancellation.docx,RFP-OCR-2023-25-LV-Notice-of-Cancellation.docx,Notice of Cancellation,"RFP-OCR-2023-25-LV-Notice-of-Cancellation.docx - Resource Assessment Study, RFP-OCR-2023-25-LV - Notice of Cancellation",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Questions-and-Answers.pdf,RFP-OCR-2023-25-LV-Questions-and-Answers.pdf,Questions and Answers,"RFP-OCR-2023-25-LV-Questions-and-Answers.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - Questions and Answers",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFP-OCR-2023-25-LV-Resource-Assessment-Study.pdf,RFP-OCR-2023-25-LV-Resource-Assessment-Study.pdf,RFP-OCR-2023-25-LV-Resource-Assessment-Study,"RFP-OCR-2023-25-LV-Resource-Assessment-Study.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFP-OCR-2023-25-LV-Resource-Assessment-Study",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76192.htm,"Resource Assessment Study, RFP-OCR-2023-25-LV",https://www.courts.ca.gov/documents/RFPOCR-2023-25-LV-Attachment-7-UNRUH-AND-FEHA-CERTIFICATION.pdf,RFPOCR-2023-25-LV-Attachment-7-UNRUH-AND-FEHA-CERTIFICATION.pdf,RFPOCR-2023-25-LV-Attachment-7-UNRUH-AND-FEHA-CERTIFICATION,"RFPOCR-2023-25-LV-Attachment-7-UNRUH-AND-FEHA-CERTIFICATION.pdf - Resource Assessment Study, RFP-OCR-2023-25-LV - RFPOCR-2023-25-LV-Attachment-7-UNRUH-AND-FEHA-CERTIFICATION",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76201.htm,"Claims Auditing Services, HR-2023-54-DM",https://www.courts.ca.gov/documents/Claims-Auditing-RFP-HR-2023-54-DM.pdf,Claims-Auditing-RFP-HR-2023-54-DM.pdf,Request for Proposal,"Claims-Auditing-RFP-HR-2023-54-DM.pdf - Claims Auditing Services, HR-2023-54-DM - Request for Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76201.htm,"Claims Auditing Services, HR-2023-54-DM",https://www.courts.ca.gov/documents/HR-2023-54-DM-Appendix-I-JBWCP-TPA-Service-Guidelines.pdf,HR-2023-54-DM-Appendix-I-JBWCP-TPA-Service-Guidelines.pdf,Appendix I Judicial Branch Workers’ Compensation Program TPA Service Guidelines,"HR-2023-54-DM-Appendix-I-JBWCP-TPA-Service-Guidelines.pdf - Claims Auditing Services, HR-2023-54-DM - Appendix I Judicial Branch Workers’ Compensation Program TPA Service Guidelines",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76201.htm,"Claims Auditing Services, HR-2023-54-DM",https://www.courts.ca.gov/documents/HR-2023-54-DM-Attachment-1-Administrative-Rules.pdf,HR-2023-54-DM-Attachment-1-Administrative-Rules.pdf,Attachment 1 Administrative Rules Governing RFPs (Non-IT Services),"HR-2023-54-DM-Attachment-1-Administrative-Rules.pdf - Claims Auditing Services, HR-2023-54-DM - Attachment 1 Administrative Rules Governing RFPs (Non-IT Services)",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76201.htm,"Claims Auditing Services, HR-2023-54-DM",https://www.courts.ca.gov/documents/HR-2023-54-DM-Attachment-2-JBCM-Standard-Agreement.docx,HR-2023-54-DM-Attachment-2-JBCM-Standard-Agreement.docx,Attachment 2 Judicial Council Standard Terms and Conditions,"HR-2023-54-DM-Attachment-2-JBCM-Standard-Agreement.docx - Claims Auditing Services, HR-2023-54-DM - Attachment 2 Judicial Council Standard Terms and Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76201.htm,"Claims Auditing Services, HR-2023-54-DM",https://www.courts.ca.gov/documents/HR-2023-54-DM-Attachment-3-Acceptance-of-Terms-and-Conditions.docx,HR-2023-54-DM-Attachment-3-Acceptance-of-Terms-and-Conditions.docx,Attachment 3 Proposer’s Acceptance of Terms and Conditions,"HR-2023-54-DM-Attachment-3-Acceptance-of-Terms-and-Conditions.docx - Claims Auditing Services, HR-2023-54-DM - Attachment 3 Proposer’s Acceptance of Terms and Conditions",2023,Request (RFP) document,Request (RFP),
